transaction_id,customer_id,transaction_date,product_category,revenue_amount,gross_margin,is_upsell,repeat_index,first_touch_campaign_id,acquisition_channel,acquisition_date,country,nps_score,churn_date,lead_id,mql_date,sql_date,opportunity_date,close_date,deal_status,cohort_month
TX00006411,CUST004482,2024-02-11,Premium,129.5,84.17,False,1,CMP0060,Direct,2024-02-10,NL,3.0,2024-05-10,LEAD3613947060,2024-02-08,2024-02-10,2024-02-13,2024-02-11,Won,2024-02
TX00018405,CUST012926,2024-04-15,Core,182.88,128.02,False,1,CMP0012,Paid Social,2024-04-12,NL,7.0,2024-11-12,LEAD9B43AD8B81,2024-04-08,2024-04-11,2024-04-19,2024-04-15,Won,2024-04
TX00000464,CUST000320,2025-03-21,Premium,70.2,45.63,False,1,CMP0033,Email,2025-03-15,DE,3.0,2025-05-15,LEAD132825EFF1,2025-03-13,2025-03-16,2025-03-16,2025-03-21,Won,2025-03
TX00012809,CUST008982,2024-04-24,Premium,161.34,104.87,False,1,CMP0033,Email,2024-04-23,AU,,2025-03-23,LEAD27820D1DD3,2024-04-20,2024-04-23,2024-04-28,2024-04-24,Won,2024-04
TX00017897,CUST012555,2025-01-19,Add-on,114.25,93.68,True,2,CMP0004,Paid Search,2024-11-19,US,8.0,2025-07-19,LEAD4E3AE00632,2024-11-12,2024-11-16,2024-11-21,2025-01-19,Won,2024-11
TX00010448,CUST007305,2024-12-17,Premium,93.47,60.76,False,1,CMP0003,Paid Search,2024-12-15,SE,8.0,,LEAD6D9EB6A264,2024-12-13,2024-12-14,2024-12-22,2024-12-17,Won,2024-12
TX00003049,CUST002127,2024-10-02,Add-on,286.28,234.75,True,3,CMP0035,Referral,2024-05-08,NL,9.0,,LEADA8F81DF6C0,2024-05-03,2024-05-07,2024-05-10,2024-10-02,Won,2024-05
TX00013042,CUST009144,2024-05-07,Add-on,202.46,166.02,True,2,CMP0006,Paid Search,2024-01-16,IT,0.0,2024-08-16,LEAD635DA23DBE,2024-01-16,2024-01-17,2024-01-18,2024-05-07,Won,2024-01
TX00014490,CUST010141,2025-09-08,Core,482.94,347.72,True,2,CMP0037,Referral,2025-05-16,DE,5.0,,LEAD5541B31FBB,2025-05-10,2025-05-15,2025-05-18,2025-09-08,Won,2025-05
TX00022569,CUST015818,2025-05-16,Core,147.52,103.26,False,1,CMP0005,Paid Search,2025-05-15,CA,4.0,,LEAD14629082D5,2025-05-08,2025-05-13,2025-05-17,2025-05-16,Won,2025-05
TX00017761,CUST012463,2024-04-12,Add-on,85.73,70.3,True,2,CMP0026,Organic Search,2024-03-08,IT,,,LEADE98CB01C80,2024-03-03,2024-03-06,2024-03-14,2024-04-12,Won,2024-03
TX00003104,CUST002170,2024-04-12,Core,138.05,96.64,False,1,CMP0030,Organic Search,2024-04-06,IT,6.0,,LEAD5BC340CED2,2024-03-30,2024-04-05,2024-04-10,2024-04-12,Won,2024-04
TX00003334,CUST002339,2025-09-04,Premium,434.9,282.69,False,1,CMP0007,Paid Search,2025-08-31,CA,0.0,,LEAD8F9D9ACF0D,2025-08-24,2025-09-02,2025-09-07,2025-09-04,Won,2025-08
TX00005755,CUST004022,2025-08-19,Premium,255.47,166.06,False,1,CMP0034,Email,2025-08-16,IT,0.0,,LEADEFED9CE8D0,2025-08-09,2025-08-14,2025-08-17,2025-08-19,Won,2025-08
TX00020081,CUST014093,2024-11-26,Core,281.09,202.38,True,2,CMP0002,Paid Search,2024-10-17,NL,,,LEADC20822FB8D,2024-10-16,2024-10-18,2024-10-18,2024-11-26,Won,2024-10
TX00011525,CUST008080,2024-11-20,Add-on,720.4,590.73,True,2,CMP0004,Paid Search,2024-08-31,NL,5.0,,LEAD6ED7A4AA33,2024-08-29,2024-08-30,2024-09-06,2024-11-20,Lost,2024-08
TX00000414,CUST000284,2025-08-25,Core,53.24,37.27,False,1,CMP0006,Paid Search,2025-08-23,US,10.0,,LEAD830EE21BA6,2025-08-20,2025-08-21,2025-08-29,2025-08-25,Won,2025-08
TX00013687,CUST009606,2025-07-15,Add-on,137.99,110.39,False,1,CMP0060,Direct,2025-07-10,IN,0.0,,LEAD370D0272B9,2025-07-06,2025-07-08,2025-07-11,2025-07-15,Won,2025-07
TX00009435,CUST006626,2025-01-03,Premium,124.03,80.62,False,1,CMP0037,Referral,2025-01-01,ES,3.0,2025-04-01,LEAD5DA212EAF7,2024-12-31,2024-12-31,2025-01-02,2025-01-03,Open,2025-01
TX00005444,CUST003803,2025-08-16,Core,300.93,216.67,True,2,CMP0053,Dispaly,2025-05-11,AU,,,LEAD8837088D2C,2025-05-11,2025-05-12,2025-05-15,2025-08-16,Won,2025-05
TX00005440,CUST003800,2024-09-15,Add-on,942.75,754.2,False,1,CMP0030,Organic Search,2024-09-11,ES,3.0,,LEAD22F684BBEF,2024-09-05,2024-09-11,2024-09-11,2024-09-15,Won,2024-09
TX00017479,CUST012270,2025-10-12,Core,428.07,308.21,True,2,CMP0037,Referral,2025-06-29,AU,3.0,,LEAD9FC0884595,2025-06-28,2025-07-01,2025-07-06,2025-10-12,Won,2025-06
TX00006167,CUST004311,2025-03-01,Core,334.56,234.19,False,1,CMP0059,Dirct,2025-02-27,IN,0.0,,LEAD3934A3E3F7,2025-02-23,2025-02-26,2025-03-02,2025-03-01,Won,2025-02
TX00013229,CUST009279,2025-03-23,Core,58.44,40.91,False,1,CMP0032,Email,2025-03-20,CA,5.0,,LEAD5A315F67E6,2025-03-15,2025-03-19,2025-03-21,2025-03-23,Won,2025-03
TX00008047,CUST005646,2025-06-07,Add-on,128.72,105.55,True,2,CMP0031,Email,2025-02-22,CA,1.0,,LEAD5ED44F74E2,2025-02-15,2025-02-24,2025-02-26,2025-06-07,Won,2025-02
TX00010939,CUST007658,2024-07-30,Core,383.81,268.67,False,1,CMP0059,Direct,2024-07-27,SE,,,LEAD11704DFEF9,2024-07-25,2024-07-29,2024-08-02,2024-07-30,Won,2024-07
TX00002439,CUST001688,2025-01-11,Add-on,321.91,257.53,False,1,CMP0035,Referral,2025-01-09,US,5.0,,LEAD3C4F9C6B7A,2025-01-04,2025-01-10,2025-01-10,2025-01-11,Lost,2025-01
TX00005704,CUST003983,2024-05-15,Core,292.39,210.52,True,2,CMP0009,Paid Search,2024-03-21,CA,3.0,,LEAD80913EB162,2024-03-17,2024-03-21,2024-03-24,2024-05-15,Won,2024-03
TX00006474,CUST004525,2025-06-29,Core,313.44,219.41,False,1,CMP0032,Email,2025-06-24,GB,6.0,2025-10-24,LEAD1EA3BAD548,2025-06-22,2025-06-22,2025-06-30,2025-06-29,Won,2025-06
TX00007340,CUST005124,2025-03-08,Core,319.39,229.96,True,2,CMP0060,Direct,2024-12-02,NL,3.0,,LEADC1A8025885,2024-11-25,2024-12-01,2024-12-04,2025-03-08,Won,2024-12
TX00005279,CUST003684,2025-08-05,Add-on,255.65,209.63,True,2,CMP0007,Paid Search,2025-06-04,GB,6.0,,LEADC88F0A9DC0,2025-06-04,2025-06-01,2025-06-06,2025-08-05,Won,2025-06
TX00002885,CUST002015,2025-03-05,Core,73.47,52.9,True,2,CMP0033,Email,2024-11-04,US,3.0,2025-07-04,LEADCCCC3905D0,2024-11-01,2024-11-01,2024-11-09,2025-03-05,Won,2024-11
TX00014186,CUST009947,2025-07-06,Add-on,264.19,216.64,True,2,CMP0003,Paid Search,2025-05-24,FR,4.0,,LEAD99DD50D289,2025-05-19,2025-05-21,2025-05-28,2025-07-06,Won,2025-05
TX00008609,CUST006038,2025-01-17,Premium,892.56,580.16,False,1,CMP0025,Organic Search,2025-01-17,PL,1.0,,LEAD1E460E5200,2025-01-12,2025-01-15,2025-01-17,2025-01-17,Won,2025-01
TX00005955,CUST004152,2025-04-27,Core,222.65,155.85,False,1,CMP0059,Direct,2025-04-25,AU,4.0,,LEADCA598EA33B,2025-04-20,2025-04-26,2025-04-28,2025-04-27,Won,2025-04
TX00019202,CUST013485,2024-10-12,Core,51.44,36.01,False,1,CMP0001,Paid Search,2024-10-10,SE,,,LEADF5B56A053E,2024-10-04,2024-10-10,2024-10-14,2024-10-12,Won,2024-10
TX00018946,CUST013313,2024-05-21,Premium,211.79,139.78,True,2,CMP0031,Email,2024-02-01,IT,1.0,2024-07-01,LEAD0BA1149C4B,2024-01-29,2024-02-02,2024-02-04,2024-05-21,Won,2024-02
TX00001897,CUST001322,2024-07-20,Core,283.64,198.55,False,1,CMP0040,Affiliate,2024-07-15,GB,4.0,,LEAD1DF07C3A55,2024-07-08,2024-07-15,2024-07-16,2024-07-20,Won,2024-07
TX00021148,CUST014815,2025-01-16,Core,111.95,80.6,True,2,CMP0009,Paid Search,2024-10-05,FR,9.0,,LEAD9FC19FB0E2,2024-09-30,2024-10-07,2024-10-08,2025-01-16,Won,2024-10
TX00016608,CUST011628,2025-05-14,Core,225.15,162.11,True,5,CMP0036,Referral,2024-07-25,PL,3.0,,LEAD409853AC48,2024-07-21,2024-07-27,2024-07-27,2025-05-14,Won,2024-07
TX00004026,CUST002813,2025-06-26,Add-on,268.09,219.83,True,2,CMP0038,Affiliate,2025-04-17,NL,7.0,,LEADBB1F9DAEAB,2025-04-15,2025-04-15,2025-04-22,2025-06-26,Won,2025-04
TX00003193,CUST002235,2025-04-05,Core,354.71,248.3,False,1,CMP0030,Organic Search,2025-04-04,GB,1.0,,LEADEF094A0E75,2025-04-01,2025-04-04,2025-04-04,2025-04-05,Won,2025-04
TX00010043,CUST007037,2024-09-30,Premium,370.6,240.89,False,1,CMP0060,Direct,2024-09-29,DE,3.0,,LEADB8A9CDA4DD,2024-09-26,2024-09-26,2024-10-04,2024-09-30,Won,2024-09
TX00007847,CUST005506,2024-11-07,Premium,155.19,102.43,True,2,CMP0058,Direct,2024-09-16,FR,6.0,2024-11-16,LEADB3594660DB,2024-09-12,2024-09-18,2024-09-20,2024-11-07,Won,2024-09
TX00008800,CUST006176,2025-04-30,Premium,378.5,246.03,False,1,CMP0009,Paid Search,2025-04-28,ES,7.0,,LEADBCBF96357E,2025-04-21,2025-04-25,2025-05-03,2025-04-30,Won,2025-04
TX00004377,CUST003049,2024-03-18,Core,233.5,168.12,True,2,CMP0002,Paid Search,2024-01-30,IT,9.0,,LEADF47DC2604D,2024-01-26,2024-01-30,2024-02-01,2024-03-18,Won,2024-01
TX00013852,CUST009712,2025-07-05,Premium,486.68,316.34,False,1,CMP0037,Referral,2025-06-30,ES,10.0,,LEADA9ED8A1CE8,2025-06-25,2025-07-02,2025-06-30,2025-07-05,Won,2025-06
TX00009158,CUST006412,2025-02-21,Premium,665.53,432.59,False,1,CMP0058,Direct,2025-02-19,IN,7.0,2025-08-19,LEADF1F62B0871,2025-02-13,2025-02-20,2025-02-20,2025-02-21,Won,2025-02
TX00002432,CUST001681,2025-06-21,Add-on,535.62,439.21,True,2,CMP0057,Direct,2025-04-21,CA,,,LEAD2EF9C0C415,2025-04-18,2025-04-20,2025-04-27,2025-06-21,Lost,2025-04
TX00006892,CUST004813,2025-09-18,Premium,667.79,434.06,False,1,CMP0031,Email,2025-09-16,IT,4.0,2025-12-16,LEAD90560F275B,2025-09-13,2025-09-17,2025-09-16,2025-09-18,Won,2025-09
TX00018974,CUST013330,2024-08-02,Core,154.13,110.97,True,2,CMP0034,email,2024-05-06,IN,7.0,,LEADAC6B72D51A,2024-05-04,2024-05-05,2024-05-10,2024-08-02,Won,2024-05
TX00016131,CUST011299,2025-01-02,Core,144.35,101.04,False,1,CMP0029,Organic Search,2024-12-28,BR,8.0,2025-10-28,LEAD7882102EA9,2024-12-27,2024-12-29,2024-12-31,2025-01-02,Won,2024-12
TX00020193,CUST014169,2024-05-22,Core,167.25,117.07,False,1,CMP0010,Paid Search,2024-05-22,US,7.0,,LEADDE757F4BB0,2024-05-16,2024-05-20,2024-05-25,2024-05-22,Won,2024-05
TX00022127,CUST015502,2024-08-06,Premium,267.23,176.37,True,2,CMP0004,Paid Search,2024-04-26,NL,5.0,2025-09-26,LEAD3EB8A97B31,2024-04-25,2024-04-28,2024-05-02,2024-08-06,Won,2024-04
TX00004766,CUST003327,2024-11-18,Add-on,87.43,69.94,False,1,CMP0009,Paid Search,2024-11-12,US,10.0,2025-02-12,LEADFB4679AD2F,2024-11-05,2024-11-09,2024-11-12,2024-11-18,Won,2024-11
TX00021665,CUST015179,2025-09-13,Add-on,205.78,168.74,True,2,CMP0037,Referral,2025-07-19,ES,10.0,2025-11-19,LEAD3C3B560B60,2025-07-19,2025-07-18,2025-07-24,2025-09-13,Won,2025-07
TX00005772,CUST004035,2024-06-28,Add-on,96.69,79.29,True,2,CMP0037,Referral,2024-03-02,CA,,,LEAD9DC55E8406,2024-02-25,2024-02-28,2024-03-08,2024-06-28,Won,2024-03
TX00011671,CUST008177,2024-01-15,Add-on,116.19,92.95,False,1,CMP0010,Paid Search,2024-01-12,DE,,2025-03-12,LEAD010D96FB70,2024-01-05,2024-01-14,2024-01-19,2024-01-15,Won,2024-01
TX00020496,CUST014377,2025-02-09,Add-on,1165.9,932.72,False,1,CMP0037,Referral,2025-02-07,NL,1.0,,LEADEE4A597F41,2025-02-06,2025-02-06,2025-02-13,2025-02-09,Won,2025-02
TX00010326,CUST007223,2025-02-08,Core,564.43,395.1,False,1,CMP0004,Paid Search,2025-02-07,CA,4.0,2025-10-07,LEAD91BC283379,2025-02-03,2025-02-09,2025-02-13,2025-02-08,Won,2025-02
TX00017117,CUST012002,2024-02-02,Premium,522.57,339.67,False,1,CMP0001,Paid Search,2024-02-02,SE,,,LEAD70FAC6E673,2024-01-28,2024-01-31,2024-02-06,2024-02-02,Won,2024-02
TX00020083,CUST014094,2025-02-24,Core,175.72,126.52,True,2,CMP0036,Referral,2025-01-10,US,1.0,,LEAD272B8B77D5,2025-01-10,2025-01-08,2025-01-17,2025-02-24,Won,2025-01
TX00004009,CUST002799,2025-07-10,Core,315.66,220.96,False,1,CMP0009,Paid Sreach,2025-07-04,AU,2.0,,LEADF7502D9BE7,2025-06-27,2025-07-05,2025-07-08,2025-07-10,Won,2025-07
TX00004254,CUST002973,2024-01-19,Core,1029.99,720.99,False,1,CMP0007,Paid Search,2024-01-18,ES,0.0,2024-04-18,LEADF4DA154C15,2024-01-15,2024-01-16,2024-01-24,2024-01-19,Won,2024-01
TX00022083,CUST015470,2025-03-26,Premium,173.04,112.48,False,1,CMP0031,Email,2025-03-24,CA,10.0,,LEAD5D557DE1BB,2025-03-20,2025-03-23,2025-03-26,2025-03-26,Won,2025-03
TX00011743,CUST008227,2024-04-27,Core,189.94,132.96,False,1,CMP0059,Direct,2024-04-22,DE,10.0,2025-10-22,LEAD0311F711F5,2024-04-20,2024-04-19,2024-04-22,2024-04-27,Won,2024-04
TX00022423,CUST015719,2024-05-21,Core,293.57,205.5,False,1,CMP0060,Direct,2024-05-20,SE,8.0,2025-07-20,LEAD46BF190727,2024-05-13,2024-05-17,2024-05-25,2024-05-21,Open,2024-05
TX00004209,CUST002939,2025-09-22,Core,745.12,521.58,False,1,CMP0012,Paid Social,2025-09-19,GB,1.0,,LEADF18793FFDC,2025-09-13,2025-09-19,2025-09-21,2025-09-22,Won,2025-09
TX00004369,CUST003044,2025-03-13,Premium,203.21,132.09,False,1,CMP0037,Referral,2025-03-13,US,8.0,,LEADE20AF22F39,2025-03-12,2025-03-12,2025-03-16,2025-03-13,Won,2025-03
TX00001021,CUST000723,2025-10-14,Core,265.79,191.37,True,2,CMP0001,Paid Search,2025-08-11,BR,7.0,,LEAD18D7E1CD5D,2025-08-08,2025-08-10,2025-08-17,2025-10-14,Won,2025-08
TX00005063,CUST003535,2024-10-14,Add-on,554.46,443.57,False,1,CMP0040,Affiliate,2024-10-09,IT,,2025-05-09,LEAD82D9CC8426,2024-10-07,2024-10-11,2024-10-15,2024-10-14,Won,2024-10
TX00009288,CUST006516,2025-07-22,Core,758.1,530.67,False,1,CMP0009,Paid Search,2025-07-17,GB,7.0,,LEADB24B8FDF89,2025-07-15,2025-07-18,2025-07-19,2025-07-22,Won,2025-07
TX00015087,CUST010562,2025-01-01,Add-on,171.34,137.07,False,1,CMP0010,Paid Search,2024-12-30,IT,4.0,,LEAD019FDCA052,2024-12-24,2024-12-30,2024-12-30,2025-01-01,Won,2024-12
TX00009874,CUST006924,2025-03-29,Core,441.34,308.94,False,1,CMP0036,Referral,2025-03-24,FR,,,LEADD10515AA8B,2025-03-24,2025-03-21,2025-03-25,2025-03-29,Won,2025-03
TX00004958,CUST003465,2024-04-20,Add-on,164.92,131.94,False,1,CMP0060,Direct,2024-04-16,GB,9.0,,LEAD4F92D3AFC6,2024-04-09,2024-04-16,2024-04-17,2024-04-20,Won,2024-04
TX00006378,CUST004458,2025-02-19,Premium,77.64,50.47,False,1,CMP0058,Direct,2025-02-13,IT,4.0,2025-09-13,LEAD7A940D5959,2025-02-06,2025-02-13,2025-02-20,2025-02-19,Won,2025-02
TX00009773,CUST006853,2025-01-02,Premium,320.68,211.65,True,2,CMP0006,Paid Search,2024-09-15,ES,1.0,,LEAD032AD5E760,2024-09-12,2024-09-14,2024-09-17,2025-01-02,Won,2024-09
TX00008408,CUST005904,2024-02-01,Add-on,269.17,215.34,False,1,CMP0010,Paid Search,2024-01-27,PL,5.0,,LEADE04D3C5B1E,2024-01-21,2024-01-26,2024-02-03,2024-02-01,Won,2024-01
TX00005634,CUST003940,2024-05-23,Premium,311.05,205.29,True,2,CMP0027,Organic Search,2024-04-01,SE,5.0,,LEAD7999605EE2,2024-03-31,2024-03-31,2024-04-05,2024-05-23,Won,2024-04
TX00000164,CUST000113,2024-06-10,Premium,251.95,163.77,False,1,CMP0034,Email,2024-06-08,SE,7.0,,LEAD28EF771697,2024-06-06,2024-06-09,2024-06-09,2024-06-10,Won,2024-06
TX00003848,CUST002693,2024-11-30,Core,496.53,347.57,False,1,CMP0002,Paid Search,2024-11-30,PL,3.0,,LEAD334BEEB3EF,2024-11-28,2024-11-29,2024-12-05,2024-11-30,Won,2024-11
TX00018374,CUST012902,2024-11-28,Add-on,140.06,114.85,True,2,CMP0059,Dirct,2024-09-28,SE,0.0,,LEAD35E7BDC645,2024-09-22,2024-09-26,2024-09-30,2024-11-28,Won,2024-09
TX00013557,CUST009505,2025-06-09,Add-on,351.69,281.35,False,1,CMP0035,Referral,2025-06-09,FR,,,LEAD401FD32AEE,2025-06-09,2025-06-11,2025-06-14,2025-06-09,Won,2025-06
TX00021946,CUST015371,2024-07-21,Add-on,95.25,78.1,True,3,CMP0040,Affiliate,2024-04-21,IN,2.0,2024-11-21,LEAD1D0FA1365E,2024-04-21,2024-04-21,2024-04-27,2024-07-21,Won,2024-04
TX00021866,CUST015319,2025-06-21,Premium,297.81,193.58,False,1,CMP0032,Email,2025-06-15,CA,10.0,,LEAD441944BB84,2025-06-11,2025-06-15,2025-06-20,2025-06-21,Open,2025-06
TX00021491,CUST015067,2024-12-21,Core,216.28,151.4,False,1,CMP0005,Paid Search,2024-12-19,AU,6.0,2025-01-19,LEAD84510EF4D2,2024-12-14,2024-12-16,2024-12-25,2024-12-21,Won,2024-12
TX00011055,CUST007747,2024-08-07,Core,79.48,57.23,True,2,CMP0003,Paid Search,2024-06-01,ES,,2024-12-01,LEAD4BE8B15A63,2024-05-28,2024-05-29,2024-06-01,2024-08-07,Won,2024-06
TX00004439,CUST003096,2025-09-14,Core,433.91,312.42,True,2,CMP0036,Referral,2025-06-18,FR,4.0,,LEAD596F677AC6,2025-06-15,2025-06-17,2025-06-24,2025-09-14,Won,2025-06
TX00005959,CUST004154,2024-08-01,Core,784.99,549.49,False,1,CMP0005,Paid Search,2024-07-29,SE,1.0,,LEAD99D9493815,2024-07-23,2024-07-28,2024-08-03,2024-08-01,Won,2024-07
TX00009087,CUST006363,2025-01-19,Core,398.78,279.15,False,1,CMP0035,Referral,2025-01-15,US,2.0,2025-06-15,LEAD880C6E00E0,2025-01-14,2025-01-16,2025-01-16,2025-01-19,Won,2025-01
TX00014730,CUST010306,2024-10-11,Core,93.62,67.41,True,3,CMP0038,Affiliate,2024-05-14,SE,,2025-01-14,LEAD003168ACB0,2024-05-09,2024-05-11,2024-05-17,2024-10-11,Won,2024-05
TX00015163,CUST010614,2025-05-01,Core,1289.96,902.97,False,1,CMP0005,Paid Search,2025-05-01,FR,2.0,,LEADB517739F9C,2025-04-24,2025-04-28,2025-05-06,2025-05-01,Won,2025-05
TX00021629,CUST015161,2025-03-04,Core,376.71,263.7,False,1,CMP0034,Email,2025-02-28,CA,10.0,,LEAD89B468DADF,2025-02-26,2025-02-25,2025-03-06,2025-03-04,Won,2025-02
TX00008042,CUST005642,2024-04-23,Core,85.12,59.58,False,1,CMP0008,Paid Search,2024-04-22,CA,0.0,,LEAD5939AD2403,2024-04-22,2024-04-22,2024-04-29,2024-04-23,Won,2024-04
TX00017478,CUST012270,2025-07-01,Core,81.76,57.23,False,1,CMP0037,Referral,2025-06-29,AU,3.0,,LEADC4B74C8C7B,2025-06-27,2025-06-30,2025-07-02,2025-07-01,Won,2025-06
TX00012961,CUST009086,2024-09-16,Core,1195.47,836.83,False,1,CMP0057,Dirct,2024-09-12,SE,,,LEADFCD6F36D5C,2024-09-05,2024-09-10,2024-09-17,2024-09-16,Lost,2024-09
TX00015729,CUST011015,2025-04-03,Premium,368.85,239.75,False,1,CMP0027,Organic Search,2025-04-02,DE,2.0,,LEAD0B4B12DCA4,2025-03-26,2025-04-02,2025-04-03,2025-04-03,Won,2025-04
TX00001394,CUST000980,2024-07-05,Add-on,238.47,195.55,True,3,CMP0005,Paid Search,2024-03-10,IN,6.0,,LEAD7F7D808094,2024-03-04,2024-03-08,2024-03-14,2024-07-05,Open,2024-03
TX00018444,CUST012949,2025-02-07,Add-on,473.16,378.53,False,1,CMP0019,Paid Social,2025-02-06,FR,1.0,,LEAD412F89B8F3,2025-02-03,2025-02-04,2025-02-10,2025-02-07,Won,2025-02
TX00021545,CUST015100,2025-07-26,Core,195.5,140.76,True,2,CMP0010,Paid Search,2025-06-16,GB,2.0,,LEADF7824BDADE,2025-06-11,2025-06-13,2025-06-16,2025-07-26,Won,2025-06
TX00009732,CUST006827,2025-03-18,Add-on,73.97,60.66,True,2,CMP0033,Email,2025-02-05,DE,,,LEADBE3EC0662F,2025-02-04,2025-02-02,2025-02-09,2025-03-18,Won,2025-02
TX00014363,CUST010060,2025-09-15,Core,364.47,255.13,False,1,CMP0037,Referral,2025-09-09,BR,6.0,,LEADA333B9BABD,2025-09-09,2025-09-08,2025-09-16,2025-09-15,Won,2025-09
TX00010033,CUST007031,2024-04-16,Premium,171.35,111.38,False,1,CMP0001,Paid Search,2024-04-14,NL,7.0,,LEAD0A8D4FB9E5,2024-04-14,2024-04-13,2024-04-16,2024-04-16,Won,2024-04
TX00014537,CUST010173,2024-04-23,Core,331.63,232.14,False,1,CMP0037,Referral,2024-04-20,US,10.0,2024-09-20,LEAD48C7923D36,2024-04-20,2024-04-19,2024-04-24,2024-04-23,Won,2024-04
TX00006827,CUST004766,2024-12-21,Premium,1292.34,840.02,False,1,CMP0037,Referral,2024-12-18,US,,,LEAD0C42CC2BD8,2024-12-17,2024-12-15,2024-12-19,2024-12-21,Won,2024-12
TX00011050,CUST007744,2024-09-29,Core,862.57,603.8,False,1,CMP0035,Referral,2024-09-23,BR,2.0,,LEAD0D200A93F6,2024-09-17,2024-09-25,2024-09-30,2024-09-29,Won,2024-09
TX00021757,CUST015246,2025-08-07,Add-on,72.51,59.46,True,2,CMP0057,Dirct,2025-04-08,US,4.0,,LEADD5A4F1582B,2025-04-01,2025-04-10,2025-04-13,2025-08-07,Won,2025-04
TX00018492,CUST012982,2025-08-18,Add-on,26.62,21.83,True,2,CMP0027,Organic Search,2025-06-18,DE,2.0,,LEAD3231A6619A,2025-06-12,2025-06-17,2025-06-20,2025-08-18,Won,2025-06
TX00016471,CUST011534,2024-12-17,Core,350.82,245.57,False,1,CMP0012,Paid Social,2024-12-11,CA,8.0,,LEADD444A8BAB6,2024-12-05,2024-12-13,2024-12-14,2024-12-17,Won,2024-12
TX00004365,CUST003042,2024-05-23,Add-on,383.11,306.49,False,1,CMP0002,Paid Search,2024-05-22,AU,,,LEADE0BB32AF8E,2024-05-16,2024-05-24,2024-05-24,2024-05-23,Won,2024-05
TX00021876,CUST015326,2024-09-04,Core,436.18,314.05,True,2,CMP0024,Paid Social,2024-05-22,PL,3.0,,LEADFCE27508DA,2024-05-16,2024-05-19,2024-05-22,2024-09-04,Won,2024-05
TX00016793,CUST011764,2025-04-04,Premium,456.13,296.48,False,1,CMP0012,Paid Social,2025-03-31,DE,10.0,2025-11-30,LEADC35E472103,2025-03-24,2025-03-29,2025-04-05,2025-04-04,Won,2025-03
TX00005641,CUST003945,2025-08-13,Core,137.39,96.17,False,1,CMP0004,Paid Search,2025-08-10,NL,8.0,2025-10-10,LEADAF997A6F90,2025-08-06,2025-08-10,2025-08-17,2025-08-13,Won,2025-08
TX00022117,CUST015495,2025-09-28,Add-on,150.64,120.51,False,1,CMP0003,Paid Search,2025-09-28,CA,8.0,,LEADBF9B7B32E7,2025-09-21,2025-09-30,2025-10-01,2025-09-28,Won,2025-09
TX00001170,CUST000834,2024-11-21,Core,140.84,98.59,False,1,CMP0060,Dirct,2024-11-15,GB,2.0,,LEAD2C274A3211,2024-11-09,2024-11-17,2024-11-17,2024-11-21,Won,2024-11
TX00006156,CUST004302,2025-03-28,Core,100.06,70.04,False,1,CMP0037,Referral,2025-03-25,NL,2.0,,LEAD68CD8A2D54,2025-03-19,2025-03-24,2025-03-28,2025-03-28,Won,2025-03
TX00003662,CUST002567,2024-07-29,Core,172.7,124.34,True,3,CMP0004,Paid Search,2024-04-07,SE,7.0,,LEAD89E0DF4602,2024-03-31,2024-04-08,2024-04-07,2024-07-29,Won,2024-04
TX00022024,CUST015425,2024-06-26,Add-on,1420.31,1136.25,False,1,CMP0003,Paid Search,2024-06-22,AU,10.0,,LEADCDD415C998,2024-06-16,2024-06-19,2024-06-25,2024-06-26,Won,2024-06
TX00002326,CUST001611,2025-04-18,Add-on,223.18,178.54,False,1,CMP0032,Email,2025-04-13,ES,,,LEAD82048BAB60,2025-04-06,2025-04-12,2025-04-15,2025-04-18,Won,2025-04
TX00013266,CUST009306,2025-01-26,Core,263.64,184.55,False,1,CMP0057,Direct,2025-01-23,AU,2.0,,LEAD5564526834,2025-01-21,2025-01-21,2025-01-30,2025-01-26,Won,2025-01
TX00009404,CUST006605,2025-05-22,Core,372.81,260.97,False,1,CMP0057,Direct,2025-05-16,US,10.0,,LEADABE75F3F30,2025-05-11,2025-05-16,2025-05-22,2025-05-22,Open,2025-05
TX00014776,CUST010340,2024-08-21,Premium,80.63,52.41,False,1,CMP0008,Paid Search,2024-08-19,PL,,,LEAD339065355B,2024-08-17,2024-08-16,2024-08-26,2024-08-21,Won,2024-08
TX00000525,CUST000365,2024-12-09,Core,473.67,331.57,False,1,CMP0007,Paid Search,2024-12-03,DE,10.0,2025-06-03,LEAD313DDDA592,2024-12-01,2024-12-01,2024-12-03,2024-12-09,Won,2024-12
TX00018575,CUST013041,2025-03-16,Premium,110.94,72.11,False,1,CMP0036,Referral,2025-03-11,NL,5.0,,LEADFC70DF930F,2025-03-06,2025-03-08,2025-03-15,2025-03-16,Won,2025-03
TX00013268,CUST009308,2025-07-19,Core,387.18,271.03,False,1,CMP0001,Paid Search,2025-07-15,SE,7.0,,LEADEA199AF26C,2025-07-15,2025-07-15,2025-07-20,2025-07-19,Won,2025-07
TX00017285,CUST012126,2024-09-07,Core,592.43,414.7,False,1,CMP0035,Referral,2024-09-07,FR,5.0,2025-04-07,LEAD01F45E98DE,2024-09-07,2024-09-07,2024-09-10,2024-09-07,Won,2024-09
